item,Type,WordPosition,tee_v,surp_v,sent_len_v
6,MVRR_AMB,10,96.1837686677088,16.73903465270996,11
6,MVRR_AMB,11,104.54790582380159,5.413875102996826,11
6,MVRR_UAMB,1,,0.0,13
6,MVRR_UAMB,2,,13.392450332641602,13
6,MVRR_UAMB,3,,4.997732639312744,13
6,MVRR_UAMB,4,,4.089364051818848,13
6,MVRR_UAMB,5,92.50589122361218,6.965426445007324,13
6,MVRR_UAMB,6,82.71749488690281,0.39547252655029297,13
6,MVRR_UAMB,7,81.74650537017293,7.7920050621032715,13
6,MVRR_UAMB,8,96.89638982693106,14.341763496398926,13
6,MVRR_UAMB,9,87.48993605704436,5.8480682373046875,13
6,MVRR_UAMB,10,97.13339322772369,5.412981033325195,13
6,MVRR_UAMB,11,89.72828383402423,3.8220674991607666,13
6,MVRR_UAMB,12,95.67538337395989,17.0963134765625,13
6,MVRR_UAMB,13,104.13959398074188,5.531893730163574,13
6,NPS_AMB,1,,0.0,11
6,NPS_AMB,2,,13.392450332641602,11
6,NPS_AMB,3,,11.912363052368164,11
6,NPS_AMB,4,,3.08319354057312,11
6,NPS_AMB,5,104.81830091095637,17.035667419433594,11
6,NPS_AMB,6,102.57944435587237,16.585905075073242,11
6,NPS_AMB,7,87.21603740680247,3.7584095001220703,11
6,NPS_AMB,8,98.05481091907498,2.745912790298462,11
6,NPS_AMB,9,89.84367792106279,3.7806849479675293,11
6,NPS_AMB,10,95.70492738068097,17.14263343811035,11
6,NPS_AMB,11,104.55797234837492,4.117011904716492,11
6,NPS_UAMB,1,,0.0,12
6,NPS_UAMB,2,,13.392450332641602,12
6,NPS_UAMB,3,,11.912363052368164,12
6,NPS_UAMB,4,,1.288520336151123,12
6,NPS_UAMB,5,75.2733350532403,2.1244914531707764,12
6,NPS_UAMB,6,94.84683907069088,14.827924728393555,12
6,NPS_UAMB,7,100.78989585994861,16.548105239868164,12
6,NPS_UAMB,8,86.2363810227379,3.403475046157837,12
6,NPS_UAMB,9,98.38228891667036,3.1273128986358643,12
6,NPS_UAMB,10,88.88346322625021,3.951953649520874,12
6,NPS_UAMB,11,95.8068791879319,17.16674041748047,12
6,NPS_UAMB,12,104.34366125686972,4.326002359390259,12
6,NPZ_AMB,1,,0.0,14
6,NPZ_AMB,2,,3.3445513248443604,14
6,NPZ_AMB,3,,14.055242538452148,14
6,NPZ_AMB,4,,7.916998386383057,14
6,NPZ_AMB,5,81.76613689512301,1.9337712526321411,14
6,NPZ_AMB,6,104.86392919726319,13.020196914672852,14
6,NPZ_AMB,7,102.88618693889634,23.29796600341797,14
6,NPZ_AMB,8,87.04873784624007,5.527154922485352,14
6,NPZ_AMB,9,99.19708497006728,3.3914618492126465,14
6,NPZ_AMB,10,100.17976533735798,9.835099220275879,14
6,NPZ_AMB,11,74.81723759061126,0.0111002866178751,14
6,NPZ_AMB,12,72.87439029336853,4.3440141677856445,14
6,NPZ_AMB,13,76.9837378239003,9.857152938842773,14
6,NPZ_AMB,14,82.90398288978936,14.65812635421753,14
6,NPZ_UAMB,1,,0.0,14
6,NPZ_UAMB,2,,3.3445513248443604,14
6,NPZ_UAMB,3,,14.055262565612793,14
6,NPZ_UAMB,4,,14.023549556732178,14
6,NPZ_UAMB,5,72.34847751545844,3.5630416870117188,14
6,NPZ_UAMB,6,100.36444837890454,15.7561674118042,14
6,NPZ_UAMB,7,98.2989853907497,16.520357131958008,14
6,NPZ_UAMB,8,83.59389467896666,4.605216026306152,14
6,NPZ_UAMB,9,96.07259813193583,3.4775257110595703,14
6,NPZ_UAMB,10,95.2375057576878,7.25327730178833,14
6,NPZ_UAMB,11,73.58354042686021,0.012961375527083874,14
6,NPZ_UAMB,12,72.18911936636785,4.567753791809082,14
6,NPZ_UAMB,13,75.7259897933051,9.1035737991333,14
6,NPZ_UAMB,14,83.1883819351875,13.282830238342285,14
7,MVRR_AMB,1,,0.0,12
7,MVRR_AMB,2,,17.131505966186523,12
7,MVRR_AMB,3,,10.469076156616211,12
7,MVRR_AMB,4,,5.0954766273498535,12
7,MVRR_AMB,5,88.41541180713999,7.013307094573975,12
7,MVRR_AMB,6,95.63212131130318,17.671287536621094,12
7,MVRR_AMB,7,88.9208033414565,6.292760372161865,12
7,MVRR_AMB,8,98.49235145370861,12.3027982711792,12
7,MVRR_AMB,9,96.0862398784429,0.39927712082862854,12
7,MVRR_AMB,10,90.32915550626308,3.0422732830047607,12
7,MVRR_AMB,11,77.52271890343877,2.163609504699707,12
7,MVRR_AMB,12,74.0275151124866,12.814650654792786,12
7,MVRR_UAMB,1,,0.0,14
7,MVRR_UAMB,2,,17.131502151489258,14
7,MVRR_UAMB,3,,5.121212959289551,14
7,MVRR_UAMB,4,,3.823007822036743,14
7,MVRR_UAMB,5,92.82099900492784,13.611323356628418,14
7,MVRR_UAMB,6,84.47939921996777,4.196640968322754,14
