article_id,paragraph_id,difficulty_level,IA_ID,tee,slope_norm,curv_prev,runup_disp,last_step,resid_par,resid_perp
0,2,Adv,8,78.3465872092688,38.44356130928393,2.1224324703216553,76.88712310791016,79.77642059326172,-60.30395088533261,50.01620972203867
0,2,Adv,9,97.90381851621488,39.70689966032059,1.9187625646591187,79.41380310058594,53.32282257080078,-67.914249249257,70.5181709133592
0,2,Adv,10,88.65229047851184,40.5341320831874,1.7919918298721313,81.06826782226562,73.87279510498047,-74.94162407959274,47.360126555990604
0,2,Adv,11,91.44327853946012,28.10876835440677,2.31842303276062,56.21753692626953,65.25566101074219,-61.303550224431575,67.85092423781629
0,2,Adv,12,95.41887676672157,44.259818918432636,1.7493842840194702,88.51963806152344,72.51656341552734,-74.19403784391184,60.00005659863144
0,2,Adv,13,96.24863869937572,35.93413600625782,2.085921287536621,71.86827087402344,70.11463165283203,-80.12676206946875,53.32450142050755
0,2,Adv,14,85.86924096880949,37.157314506866626,2.010585308074951,74.31462860107422,68.55127716064453,-56.43329312728594,64.72101645809722
0,2,Adv,15,90.5458641933157,41.606843121276476,1.8172402381896973,83.21368408203125,66.77271270751953,-77.14647268137887,47.402270782480805
0,2,Adv,16,81.77435389831571,25.825647687231765,2.3365671634674072,51.65129852294922,65.01661682128906,-47.64884567108677,66.4577494480511
0,2,Adv,17,83.87704974708946,41.333841893810344,1.823646068572998,82.66768646240234,69.84962463378906,-69.2228408134791,47.36620930565857
0,2,Adv,18,74.16039576491836,26.292517094595848,2.3316285610198975,52.58503341674805,62.511993408203125,-47.67937760491716,56.801771549988196
0,2,Adv,19,94.43085829265084,37.13566861934703,1.841811180114746,74.2713394165039,60.192420959472656,-67.66088549120727,65.87254035204988
0,2,Adv,20,98.31851359295162,37.45136742550415,1.9672794342041016,74.9027328491211,73.52032470703125,-82.91436185325713,52.83690673756887
0,2,Adv,21,86.4390285893608,34.499124239053955,2.1565940380096436,68.99824523925781,72.3907241821289,-63.72236785285821,58.40518383412004
0,2,Adv,22,90.14019632194592,40.63293777538575,1.865324854850769,81.26587677001953,63.5032958984375,-64.7640586178749,62.69666421987233
0,2,Adv,23,96.31864360422061,37.60611040643232,1.9218664169311523,75.21221923828125,67.67726135253906,-73.05781887805486,62.768114568929015
0,2,Adv,24,101.17396148424982,37.51804762233466,2.024014711380005,75.03609466552734,73.54605102539062,-79.41725375772039,62.6822964480268
0,2,Adv,25,91.89927041309524,38.416785897167316,2.077334403991699,76.83357238769531,77.72293090820312,-71.21891681850144,58.08047683738982
0,2,Adv,26,72.67182044564757,37.37402036175469,2.084216356277466,74.74803924560547,69.85547637939453,-53.52969042953502,49.15043976815047
0,2,Adv,27,96.77579995802859,38.176809181956166,1.7796109914779663,76.35362243652344,48.53675079345703,-68.98496798507047,67.87215665952547
0,2,Adv,28,90.21246559826362,37.17194110952846,1.891156554222107,74.34387969970703,73.63544464111328,-75.51238122943815,49.357565077482256
0,2,Adv,29,69.51290509660319,29.74097747614284,2.2812817096710205,59.481956481933594,68.57611083984375,-51.49684584735803,46.69174276831833
0,2,Adv,30,82.47379048309902,36.38244880482399,1.843302607536316,72.76490020751953,48.99725341796875,-55.12152196149442,61.34772965072631
0,2,Adv,31,85.65599400730036,36.315780357703844,1.7353121042251587,72.63156127929688,62.23710632324219,-65.71711719921856,54.93823637870851
0,2,Adv,32,84.1700734831671,31.479885537544636,2.1115729808807373,62.95977020263672,65.46168518066406,-64.40536572629267,54.18994496974726
0,2,Adv,33,89.56754868640387,35.985833303881456,1.9550650119781494,71.97166442871094,63.230369567871094,-63.65820506284635,63.007767028104816
0,2,Adv,34,103.56588309804903,35.72817552096818,2.02891206741333,71.45635223388672,71.4374771118164,-71.08308387090875,75.31989995532464
0,2,Adv,35,113.72118154146051,42.256052861820585,2.025845766067505,84.5121078491211,86.39517211914062,-84.17294876573139,76.46843680413102
0,2,Adv,36,112.23536338406848,45.50096025289089,2.06536865234375,91.00192260742188,90.99666595458984,-87.21006980993322,70.6482874364303
0,2,Adv,37,97.85690829591266,45.98125047904687,2.0382730960845947,91.9625015258789,84.11347961425781,-82.48792270144989,52.64709972671138
0,2,Adv,38,95.42641212461946,38.83645065208656,2.071287155151367,77.67290496826172,64.59300994873047,-70.39228830533726,64.42923154994166
0,2,Adv,39,94.54976766117097,41.007185367969065,1.8221153020858765,82.01437377929688,69.0925521850586,-73.78252061859293,59.125275609914276
0,2,Adv,40,94.72449948746238,36.40441088687333,2.0289900302886963,72.80882263183594,68.78931427001953,-77.15794349562034,54.94890862134501
0,2,Adv,41,102.48006811490947,36.73900023273675,2.0082790851593018,73.4780044555664,68.08403778076172,-86.37578806024771,55.14877693845673
0,2,Adv,42,91.86907441409078,36.72093793686448,2.0600497722625732,73.4418716430664,74.2121353149414,-74.08617800708325,54.324626662357495
0,2,Adv,43,108.38938831395994,37.082758941040886,2.0382397174835205,74.16551971435547,66.77718353271484,-84.2051904550625,68.24767687988398
