item,Type,WordPosition,tee,surp,curv3,sent_len
3,MVRR_UAMB,2,,11.478939056396484,,16
3,MVRR_UAMB,3,,3.9793198108673096,,16
3,MVRR_UAMB,4,,3.189575672149658,,16
3,MVRR_UAMB,5,87.7408809495898,9.089677810668945,,16
3,MVRR_UAMB,6,89.12418689929878,9.486347198486328,1.9992517324227517,16
3,MVRR_UAMB,7,86.00589426412172,11.752659797668457,1.9785356309629745,16
3,MVRR_UAMB,8,99.30947666709054,12.373562812805176,2.071888850206561,16
3,MVRR_UAMB,9,76.21391708876571,10.928683280944824,1.9442141582551067,16
3,MVRR_UAMB,10,104.07179219950498,4.901113510131836,2.006428036321061,16
3,MVRR_UAMB,11,87.31474043483304,11.657025337219238,1.9152928104329103,16
3,MVRR_UAMB,12,86.07976537218364,1.8295795917510986,2.0212327297685455,16
3,MVRR_UAMB,13,82.35943319041483,12.686655044555664,1.9245529908829209,16
3,MVRR_UAMB,14,94.51275290168958,0.5563918352127075,2.0132172976895824,16
3,MVRR_UAMB,15,90.97134849913496,5.29917049407959,2.003632547091168,16
3,MVRR_UAMB,16,73.05015267866547,11.671225130558014,2.075833734975862,16
3,NPS_AMB,1,,0.0,,11
3,NPS_AMB,2,,11.478939056396484,,11
3,NPS_AMB,3,,14.440634727478027,,11
3,NPS_AMB,4,,4.0544610023498535,,11
3,NPS_AMB,5,92.52487028027313,16.578407287597656,,11
3,NPS_AMB,6,97.13518721111642,13.499892234802246,1.9945385459260951,11
3,NPS_AMB,7,77.27210817538082,12.375442504882812,1.9185084397297425,11
3,NPS_AMB,8,103.02653193004295,3.595074415206909,1.9974311213311229,11
3,NPS_AMB,9,71.18689167795864,0.8216215968132019,1.9238756524994702,11
3,NPS_AMB,10,92.73782580435339,7.148797988891602,1.9610432340672972,11
3,NPS_AMB,11,104.19654645613093,5.715074777603149,2.0364451983952385,11
3,NPS_UAMB,1,,0.0,,12
3,NPS_UAMB,2,,11.478939056396484,,12
3,NPS_UAMB,3,,14.440634727478027,,12
3,NPS_UAMB,4,,1.0313637256622314,,12
3,NPS_UAMB,5,70.93457894889885,2.733538866043091,,12
3,NPS_UAMB,6,87.23511303935959,14.952064514160156,1.890498827771836,12
3,NPS_UAMB,7,94.2162738953704,11.825994491577148,1.9298910911523024,12
3,NPS_UAMB,8,75.73472034522243,11.16323184967041,1.9205304439110311,12
3,NPS_UAMB,9,101.47325410047473,3.0836215019226074,2.0179353220046057,12
3,NPS_UAMB,10,71.90918132271295,0.9734206199645996,1.9217562563895374,12
3,NPS_UAMB,11,92.33257705989504,7.407236576080322,1.9606120144999533,12
3,NPS_UAMB,12,103.54801803760672,6.172887802124023,2.0477354839586734,12
3,NPZ_AMB,1,,0.0,,12
3,NPZ_AMB,2,,3.3445544242858887,,12
3,NPZ_AMB,3,,11.115139961242676,,12
3,NPZ_AMB,4,,8.446163177490234,,12
3,NPZ_AMB,5,83.96320248364407,6.647421836853027,,12
3,NPZ_AMB,6,88.47749294996346,13.710928916931152,2.0124899247211716,12
3,NPZ_AMB,7,96.58931094069128,19.675922393798828,2.023071718561928,12
3,NPZ_AMB,8,73.91659695372522,12.201520919799805,1.9489754498851166,12
3,NPZ_AMB,9,102.77672940073143,3.7071175575256348,2.0210117682943123,12
3,NPZ_AMB,10,58.912292830670005,1.3712583780288696,1.92966541148831,12
3,NPZ_AMB,11,97.15496691325967,9.27549934387207,1.9176725483147703,12
3,NPZ_AMB,12,97.1624928451298,8.28779649734497,1.9670881776968343,12
3,NPZ_UAMB,1,,0.0,,12
3,NPZ_UAMB,2,,3.3445544242858887,,12
3,NPZ_UAMB,3,,11.115139961242676,,12
3,NPZ_UAMB,4,,12.742568492889404,,12
3,NPZ_UAMB,5,64.75637760027934,2.556278944015503,2.0272695155176303,12
3,NPZ_UAMB,6,88.46509136285185,15.672039985656738,1.9391700330692376,12
3,NPZ_UAMB,7,93.27584694657295,8.657427787780762,1.9470634867026824,12
3,NPZ_UAMB,8,76.2508036459415,11.755943298339844,1.9401189819015148,12
3,NPZ_UAMB,9,101.71291066163664,3.8039517402648926,2.0323578796627735,12
