story_id,layer,window,ahead0,ahead1,ahead2,ahead3
1,L6,3,0.6476646773997379,0.057238961611555284,0.06579647699835403,0.15544701986363046
1,L6,3,0.459199437891557,0.031605319514388566,0.012968647963600958,0.04825482198162531
1,L6,3,0.2508711287868278,0.0685379243048551,0.18196253115924055,0.02464042433729159
1,L6,3,0.5357289471474392,0.2440963853527883,0.08285500644240296,0.12633478544578888
1,L6,3,0.6147884470264358,0.030474479854838376,0.04524638485573091,0.007237047804456297
1,L6,3,0.32329338242911293,0.01583271601668011,0.002420083445258401,0.030189056130133268
1,L6,3,0.48998499678758783,0.09913346778917921,0.047608588637590585,0.02513111702495292
1,L6,3,0.5276247515548991,0.06553745629169236,0.04338484958209699,0.18067466922453307
1,L6,3,0.3389872031587281,0.11199939531268989,0.17017399556064508,0.14862741714907954
1,L6,3,0.6264971913825591,0.06125004000491551,0.18062124902096516,0.23261909430069033
1,L6,3,0.6793860902437816,0.06138058906536125,0.015727530924673702,0.0772969043401075
1,L6,3,0.3350031741868526,0.21489839468843747,0.3299562641570232,0.2427691797313015
1,L6,3,0.2405338334490715,0.09959286130509638,0.03684395593987425,0.07123956674379452
1,L6,3,0.8139940551297002,0.20386248771896912,0.0686631551885589,0.08914657019335062
1,L6,3,0.40591709909879686,0.040533233593929914,0.0033969958239187083,0.39182492318252693
1,L6,3,0.39968320836525845,0.05042924270437724,0.0392535418142532,0.04898442344054934
1,L6,3,0.6250405692206313,0.09622665023219518,0.061825945724519285,0.0510751451706028
1,L6,3,0.370620011880469,0.13081647288561624,0.011115289668032916,0.05542359438652789
1,L6,3,0.34969654777762876,0.09218588846200769,0.12525487974808863,0.004421580813110433
1,L6,3,0.6622524693850195,0.009895495588554262,0.039060996392580614,0.02327595219080987
1,L6,3,0.3959204836773286,0.0042460340560672525,0.2677573262261911,0.06937550984475012
1,L6,3,0.4424685835000897,0.04791330790872698,0.1695394804072597,0.13639288276273523
1,L6,3,0.39899148372387855,0.16751605932331534,0.04440397706952123,0.08297938528924924
1,L6,3,0.35743661361471846,0.0864868157537296,0.0016369374970979943,0.04309215131375239
1,L6,3,0.6612908580467363,0.031148029636605946,0.016837185389160507,0.005751744182375664
1,L6,3,0.41951221748878614,0.06736480398317478,0.056828191424538085,0.14214256260890162
1,L6,3,0.2690558763460477,0.08359257524866869,0.011773412117971588,0.004328639179212086
1,L6,3,0.31627880661908414,0.22948612538913565,0.14048437322469934,0.009912450480077554
1,L6,3,0.571712221762839,0.08217038977225602,0.012979205556053865,0.06286905554488915
1,L6,3,0.3834447599714925,0.1014913565105554,0.014019572579917065,0.156812508059889
1,L6,3,0.4824429153394107,0.07631146335810488,0.025233060395557762,0.07277233767593196
1,L6,3,0.58961769882635,0.08651647948808247,0.020482189021671586,0.11809878068766674
1,L6,3,0.32703939474765986,0.1685042195558683,0.021485829262521974,0.05402986119430631
1,L6,3,0.241611616430318,0.17552294814796263,0.2603233024792085,0.3024195926031149
1,L6,3,0.439217689138506,0.24511323353830505,0.051298725862466525,0.10587418287739402
1,L6,3,0.8448392119494406,0.24713518027554976,0.18760849436436516,0.08694487894070901
