item,ctype,cond,pres,layer,k,tee,win_has_word0,win_has_punct,crit_is_punct,dpos
24,NPS,amb,C_droptok0,6,3,102.64384292852976,False,False,False,7
24,NPS,amb,C_droptok0,6,5,68.18150743237469,False,False,False,7
24,NPS,amb,C_droptok0,6,7,68.18150743237469,False,False,False,7
24,NPS,amb,C_droptok0,12,3,84.17012670570958,False,False,False,7
24,NPS,amb,C_droptok0,12,5,42.741958558714856,False,False,False,7
24,NPS,amb,C_droptok0,12,7,42.741958558714856,False,False,False,7
24,NPS,unamb,A_isolated,6,3,99.03092369237574,False,False,False,8
24,NPS,unamb,A_isolated,6,5,70.2904938442772,False,False,False,8
24,NPS,unamb,A_isolated,6,7,846.9634058456684,True,False,False,8
24,NPS,unamb,A_isolated,12,3,85.13818015271787,False,False,False,8
24,NPS,unamb,A_isolated,12,5,31.538854664035302,False,False,False,8
24,NPS,unamb,A_isolated,12,7,38.82128602745094,True,False,False,8
24,NPS,unamb,B_prefix,6,3,97.56468234661209,False,False,False,8
24,NPS,unamb,B_prefix,6,5,68.51102447659021,False,False,False,8
24,NPS,unamb,B_prefix,6,7,58.26681148662192,True,False,False,8
24,NPS,unamb,B_prefix,12,3,90.12806345560746,False,False,False,8
24,NPS,unamb,B_prefix,12,5,41.405035800147544,False,False,False,8
24,NPS,unamb,B_prefix,12,7,35.23630091142143,True,False,False,8
24,NPS,unamb,C_droptok0,6,3,99.03092369237574,False,False,False,8
24,NPS,unamb,C_droptok0,6,5,70.2904938442772,False,False,False,8
24,NPS,unamb,C_droptok0,6,7,64.67864657456826,False,False,False,8
24,NPS,unamb,C_droptok0,12,3,85.13818015271787,False,False,False,8
24,NPS,unamb,C_droptok0,12,5,31.538854664035302,False,False,False,8
24,NPS,unamb,C_droptok0,12,7,31.639536464650867,False,False,False,8
24,NPZ,amb,A_isolated,6,3,98.47501845321457,False,False,False,8
24,NPZ,amb,A_isolated,6,5,71.79406489034983,False,False,False,8
24,NPZ,amb,A_isolated,6,7,835.457420890688,True,False,False,8
24,NPZ,amb,A_isolated,12,3,89.77847170573607,False,False,False,8
24,NPZ,amb,A_isolated,12,5,68.1784489488145,False,False,False,8
24,NPZ,amb,A_isolated,12,7,95.01624691799222,True,False,False,8
24,NPZ,amb,B_prefix,6,3,96.46928164546044,False,False,False,8
24,NPZ,amb,B_prefix,6,5,70.50296651818384,False,False,False,8
24,NPZ,amb,B_prefix,6,7,66.14651600497646,True,False,False,8
24,NPZ,amb,B_prefix,12,3,78.77891113624665,False,False,False,8
24,NPZ,amb,B_prefix,12,5,55.54248142723646,False,False,False,8
24,NPZ,amb,B_prefix,12,7,59.95365058949381,True,False,False,8
24,NPZ,amb,C_droptok0,6,3,98.47501845321457,False,False,False,8
24,NPZ,amb,C_droptok0,6,5,71.79406489034983,False,False,False,8
24,NPZ,amb,C_droptok0,6,7,66.18330489916052,False,False,False,8
24,NPZ,amb,C_droptok0,12,3,89.77847170573607,False,False,False,8
24,NPZ,amb,C_droptok0,12,5,68.1784489488145,False,False,False,8
24,NPZ,amb,C_droptok0,12,7,73.99208443601651,False,False,False,8
24,NPZ,unamb,A_isolated,6,3,96.88848652397967,False,True,False,8
24,NPZ,unamb,A_isolated,6,5,69.8876437789493,False,True,False,8
24,NPZ,unamb,A_isolated,6,7,835.3559062922324,True,True,False,8
24,NPZ,unamb,A_isolated,12,3,76.47567982310473,False,True,False,8
24,NPZ,unamb,A_isolated,12,5,49.386850701728896,False,True,False,8
24,NPZ,unamb,A_isolated,12,7,65.83427862645217,True,True,False,8
24,NPZ,unamb,B_prefix,6,3,94.72991241572912,False,True,False,8
24,NPZ,unamb,B_prefix,6,5,67.38873553022206,False,True,False,8
24,NPZ,unamb,B_prefix,6,7,61.95879807221811,True,True,False,8
24,NPZ,unamb,B_prefix,12,3,77.99952835857778,False,True,False,8
24,NPZ,unamb,B_prefix,12,5,53.05623702421,False,True,False,8
24,NPZ,unamb,B_prefix,12,7,52.910520055260676,True,True,False,8
24,NPZ,unamb,C_droptok0,6,3,96.88848652397967,False,True,False,8
24,NPZ,unamb,C_droptok0,6,5,69.8876437789493,False,True,False,8
24,NPZ,unamb,C_droptok0,6,7,63.742599764743964,False,True,False,8
24,NPZ,unamb,C_droptok0,12,3,76.47567982310473,False,True,False,8
24,NPZ,unamb,C_droptok0,12,5,49.386850701728896,False,True,False,8
24,NPZ,unamb,C_droptok0,12,7,53.16956654127012,False,True,False,8
24,MVRR,amb,A_isolated,6,3,102.4311488059443,False,False,False,7
24,MVRR,amb,A_isolated,6,5,67.18600306004282,False,False,False,7
24,MVRR,amb,A_isolated,12,3,96.30154228800328,False,False,False,7
24,MVRR,amb,A_isolated,12,5,62.022565550689876,False,False,False,7
24,MVRR,amb,B_prefix,6,3,100.09267836959864,False,False,False,7
24,MVRR,amb,B_prefix,6,5,65.57898304558819,False,False,False,7
24,MVRR,amb,B_prefix,12,3,104.90597868372812,False,False,False,7
24,MVRR,amb,B_prefix,12,5,60.51709094490449,False,False,False,7
24,MVRR,amb,C_droptok0,6,3,102.4311488059443,False,False,False,7
24,MVRR,amb,C_droptok0,6,5,67.18600306004282,False,False,False,7
24,MVRR,amb,C_droptok0,6,7,67.18600306004282,False,False,False,7
24,MVRR,amb,C_droptok0,12,3,96.30154228800328,False,False,False,7
24,MVRR,amb,C_droptok0,12,5,62.022565550689876,False,False,False,7
24,MVRR,amb,C_droptok0,12,7,62.022565550689876,False,False,False,7
24,MVRR,unamb,A_isolated,6,3,101.10477858316467,False,False,False,9
24,MVRR,unamb,A_isolated,6,5,75.25586137265361,False,False,False,9
24,MVRR,unamb,A_isolated,6,7,66.37754624243905,False,False,False,9
24,MVRR,unamb,A_isolated,12,3,104.23321453202227,False,False,False,9
24,MVRR,unamb,A_isolated,12,5,70.49788850262448,False,False,False,9
24,MVRR,unamb,A_isolated,12,7,57.32397000039995,False,False,False,9
24,MVRR,unamb,B_prefix,6,3,99.0662468966569,False,False,False,9
24,MVRR,unamb,B_prefix,6,5,74.48018414173535,False,False,False,9
24,MVRR,unamb,B_prefix,6,7,65.65272449509624,False,False,False,9
24,MVRR,unamb,B_prefix,12,3,117.46729614521135,False,False,False,9
24,MVRR,unamb,B_prefix,12,5,69.64218174342466,False,False,False,9
24,MVRR,unamb,B_prefix,12,7,51.049600973263956,False,False,False,9
24,MVRR,unamb,C_droptok0,6,3,101.10477858316467,False,False,False,9
24,MVRR,unamb,C_droptok0,6,5,75.25586137265361,False,False,False,9
24,MVRR,unamb,C_droptok0,6,7,66.37754624243905,False,False,False,9
24,MVRR,unamb,C_droptok0,12,3,104.23321453202227,False,False,False,9
24,MVRR,unamb,C_droptok0,12,5,70.49788850262448,False,False,False,9
24,MVRR,unamb,C_droptok0,12,7,57.32397000039995,False,False,False,9
