item,Type,WordPosition,surp_xl,surp_pythia410m
5,MVRR_AMB,14,11.948611960861518,8.403083156063834
5,MVRR_UAMB,1,0.0,0.0
5,MVRR_UAMB,2,7.804978575210292,8.798459747559823
5,MVRR_UAMB,3,13.55572482373244,12.77070795007734
5,MVRR_UAMB,4,5.468819216546366,5.610595178576932
5,MVRR_UAMB,5,3.596899162697151,3.4560618819749935
5,MVRR_UAMB,6,9.588812898905894,9.70415547146415
5,MVRR_UAMB,7,1.62733664675118,1.9798157776251097
5,MVRR_UAMB,8,12.043365802354383,10.642921395337584
5,MVRR_UAMB,9,10.664948245329489,9.882073587573537
5,MVRR_UAMB,10,12.663209162259635,14.020964035679269
5,MVRR_UAMB,11,7.291635815817136,11.566778487173023
5,MVRR_UAMB,12,0.06850359204588999,0.12090370681631336
5,MVRR_UAMB,13,5.515242493493764,4.8821836427309115
5,MVRR_UAMB,14,3.934806891494078,2.2511645007116217
5,MVRR_UAMB,15,5.6631891930372875,4.986323953342566
5,MVRR_UAMB,16,10.38836952983024,6.610385964429993
5,NPS_AMB,1,0.0,0.0
5,NPS_AMB,2,7.804978575210292,8.814099849829288
5,NPS_AMB,3,13.55572482373244,12.775849543407533
5,NPS_AMB,4,13.870063706089825,12.758506812894527
5,NPS_AMB,5,3.3123294453082113,3.239048325706172
5,NPS_AMB,6,8.065485511986413,9.01516132729998
5,NPS_AMB,7,15.798963331996397,14.72903036789352
5,NPS_AMB,8,14.099423896864089,15.413471787324049
5,NPS_AMB,9,6.621982152638394,7.602608653731836
5,NPS_AMB,10,0.38222993669439714,2.0707209913569664
5,NPS_AMB,11,2.6897899133853826,4.064064838307619
5,NPS_UAMB,1,0.0,0.0
5,NPS_UAMB,2,7.804978575210292,8.814099849829288
5,NPS_UAMB,3,13.55572482373244,12.775849543407533
5,NPS_UAMB,4,13.870063706089825,12.758506812894527
5,NPS_UAMB,5,3.1450618708014577,2.788206125428371
5,NPS_UAMB,6,2.513639434961565,2.451634185880695
5,NPS_UAMB,7,8.682872959637344,9.982644226283883
5,NPS_UAMB,8,10.095112624780917,11.33659897105005
5,NPS_UAMB,9,15.421396747875809,15.974286573869565
5,NPS_UAMB,10,5.003983131933159,5.917030082265965
5,NPS_UAMB,11,0.4916173949882135,1.2153324286044727
5,NPS_UAMB,12,2.3609290739631175,4.495338680587599
5,NPZ_AMB,1,0.0,0.0
5,NPZ_AMB,2,2.8050437428957924,2.8115022073836435
5,NPZ_AMB,3,9.146880775803995,9.290418872075302
5,NPZ_AMB,4,12.332104035234936,13.422652903662039
5,NPZ_AMB,5,5.128106794679168,6.742559189158309
5,NPZ_AMB,6,2.780674661181787,3.3369264040346103
5,NPZ_AMB,7,10.001016788910254,8.12161583371381
5,NPZ_AMB,8,12.375352856412707,15.337859958837518
5,NPZ_AMB,9,12.835058354585374,11.965150844464391
5,NPZ_AMB,10,5.37936140880417,9.31873134399094
5,NPZ_AMB,11,0.27648081437524624,1.2224738361989
5,NPZ_AMB,12,3.681679816257806,5.6050366133097205
5,NPZ_UAMB,1,0.0,0.0
5,NPZ_UAMB,2,2.8050437428957924,2.806175044773168
5,NPZ_UAMB,3,9.146880775803995,9.276686401369208
5,NPZ_UAMB,4,12.332104035234936,13.421198618366343
5,NPZ_UAMB,5,5.805584937545902,7.591993110598654
5,NPZ_UAMB,6,2.927931710295351,2.6344379851357917
5,NPZ_UAMB,7,11.776755545264443,11.786899769942936
5,NPZ_UAMB,8,10.395306966000744,11.212019554279255
5,NPZ_UAMB,9,12.890117568363197,13.063689338919978
5,NPZ_UAMB,10,4.488594122960038,9.506909257120197
5,NPZ_UAMB,11,0.21042685721692064,1.3283909855679439
5,NPZ_UAMB,12,2.7874212826011586,3.9454237244971413
6,MVRR_AMB,1,0.0,0.0
6,MVRR_AMB,2,12.192689395000714,13.05765205994409
6,MVRR_AMB,3,14.63184365982155,13.113341418154674
6,MVRR_AMB,4,2.2734885367242175,2.633988422486436
6,MVRR_AMB,5,7.4298032378673,8.122073307565104
6,MVRR_AMB,6,18.871703058457026,22.058998364865563
6,MVRR_AMB,7,7.519561671283203,5.497731907913516
6,MVRR_AMB,8,4.620653409182157,5.0800864868358575
6,MVRR_AMB,9,4.613473477473937,2.5558188680162726
6,MVRR_AMB,10,16.018691118461135,15.20588460014902
6,MVRR_AMB,11,5.102933350107077,4.953596342813977
6,MVRR_UAMB,1,0.0,0.0
6,MVRR_UAMB,2,12.192689395000714,13.075824434764858
6,MVRR_UAMB,3,4.7847479037804925,5.717918888056057
6,MVRR_UAMB,4,4.02300819398907,4.026482243536498
