story_id,word_idx,wake_rel_1,wake_coarse_1,wake_nbhd_1,wake_switch_1,wake_rel_2,wake_coarse_2,wake_nbhd_2,wake_switch_2,wake_rel_3,wake_coarse_3,wake_nbhd_3,wake_switch_3,wake_rel_4,wake_coarse_4,wake_nbhd_4,wake_switch_4,wake_rel_5,wake_coarse_5,wake_nbhd_5,wake_switch_5,wake_rel_6,wake_coarse_6,wake_nbhd_6,wake_switch_6,wake_rel_7,wake_coarse_7,wake_nbhd_7,wake_switch_7,wake_rel_8,wake_coarse_8,wake_nbhd_8,wake_switch_8,wake_rel_9,wake_coarse_9,wake_nbhd_9,wake_switch_9,wake_rel_10,wake_coarse_10,wake_nbhd_10,wake_switch_10
1,104,0.2567410554416854,0.2567410554416854,0.008155564399160913,0.0,0.2625906056417224,0.2339252334418363,0.00306085964575231,0.0,0.16765167051802427,0.20247503656170496,0.0019246978040534375,0.0,0.09803611661457391,0.16843272299884374,0.0011359050187976477,0.0,0.05046516774944135,0.14018072051732944,0.0008270739559349193,0.0,0.13559484912612302,0.12493365231785769,0.001643617552204321,0.0,0.12238578451751951,0.10135480453598046,0.0013017220600579744,0.0,0.02846538947383076,0.07744174430526132,0.00041804315100606415,0.0,0.018916520518675144,0.06563634626244834,0.0003676836420597133,0.0,0.018623645382627486,0.059237372119871456,0.0004602112585745982,0.0
1,110,0.76732000181813,0.76732000181813,0.02038191110154866,1.0,0.25083032070368244,0.44747616057546813,0.004984424139096359,0.0,0.10628753693002449,0.3248702426426044,0.0023938571384236047,0.0,0.08703708637437657,0.2473051311639714,0.0021743577637872795,0.0,0.10928267797941131,0.2047186887224347,0.0021143213756601334,0.0,0.13353454948592586,0.12768292318181593,0.0025136201324909755,0.0,0.1397574261116492,0.10504817221573899,0.0035053166048676734,0.0,0.0710283182678111,0.09967210596986872,0.0011766485056749995,0.0,0.043944539817713,0.0908779539196971,0.0012000100978340903,0.0,0.05296070408733924,0.07853937971038995,0.000844793219581834,0.0
1,116,0.6309174267426614,0.6309174267426614,0.00732563543916884,0.0,0.22394614165200893,0.4061371415040558,0.0028893721009414083,0.0,0.1340567057386488,0.2956504983937854,0.002529538235012841,0.0,0.08222465058652025,0.24793963451304954,0.002319472331641143,0.0,0.04302477412975431,0.20432789528253978,0.0007881979886634342,0.0,0.03287304259043525,0.09545370306546287,0.000683338302534474,0.0,0.024930346656827883,0.054705657956203614,0.0005225649903784547,0.0,0.024476974460952063,0.03346842833648913,0.0006868185385294444,0.0,0.02200381195415082,0.02580580156863634,0.0006159539171399136,0.0,0.016714515261540063,0.022443713400741614,0.000526375747468659,0.0
1,122,0.6101821541805622,0.6101821541805622,0.011870532622474617,0.0,0.2571964915486109,0.39521011485005025,0.004588612201302726,0.0,0.17950809204290544,0.31862488683883056,0.002644594950414938,0.0,0.19392134563050994,0.28763074527723564,0.00296896652289612,0.0,0.2019564561350528,0.2673028007834107,0.004405334098051091,0.0,0.19670376825320038,0.2059487766654979,0.0036384272787706373,1.0,0.10158898324211646,0.16902320469026144,0.0018424568384233515,0.0,0.07481421286943103,0.15212790918579633,0.0012602744209073782,0.0,0.08086513479964315,0.1335674525114551,0.001156562664827608,0.0,0.07674657300544245,0.11159939151531048,0.001282788571253807,0.0
1,128,0.5310827143004535,0.5310827143004535,0.009798169261999725,0.0,0.2795806759525388,0.39359540456781783,0.003343657332715937,0.0,0.2010095111736293,0.32056875048216665,0.003589872747311157,0.0,0.12973394271412345,0.27215793984271236,0.0019318968085794224,0.0,0.06796670816750207,0.23229106692280888,0.001966306086982767,0.0,0.06712626109260929,0.14132307968209679,0.001219339347088616,0.0,0.03996599571897848,0.09306216940608122,0.0007333634342999093,0.0,0.024546440792496255,0.05718905259852968,0.000650137253003115,0.0,0.03175031159038517,0.04146789086539424,0.0007097664502804831,0.0,0.03259511272009529,0.03335225728918398,0.0005882070484968838,0.0
1,134,0.49595462575787663,0.49595462575787663,0.007088915670253358,0.0,0.2128113607507734,0.33873839216059337,0.004301793630822558,0.0,0.16721280893327,0.291485492082903,0.0024610104931656954,0.0,0.18791563364092578,0.24695926101902466,0.004635483736360231,0.0,0.15995911046743105,0.22032888819715626,0.004389953273100803,0.0,0.07942128544619334,0.14330491616318178,0.0024161251879572733,0.0,0.04847838966908969,0.11183477583352548,0.0009846131967528931,0.0,0.04517549326611517,0.09170849495707577,0.0012837245427501083,0.0,0.03984842695370242,0.06653987287515582,0.0009391780348048783,0.0,0.03042394347239611,0.046535807745617344,0.0010255746254305526,0.0
1,140,0.5811691467355224,0.5811691467355224,0.010319405895651236,0.0,0.36399920258666163,0.43468009436417215,0.008420885349837289,0.0,0.19298143914060195,0.345344041540579,0.006146257594983602,0.0,0.09889879421541918,0.27927235517512655,0.003602672914388392,0.0,0.26721761012667167,0.2598660708286231,0.004017611738622868,0.0,0.2592890823035478,0.21467427447530835,0.004259935496068492,0.0,0.12157403082231405,0.17419382393363947,0.002114366783473399,0.0,0.07068032171735826,0.15511916567015563,0.0009888953938897967,0.0,0.07700660394772633,0.15491224462431222,0.001089040865184399,0.0,0.056939962451093874,0.10882987200954501,0.0008583171519730731,0.0
1,146,0.5447639362119512,0.5447639362119512,0.008000934397615116,0.0,0.31778931838058677,0.40017340104675864,0.004485054881589723,0.0,0.0584849579196318,0.30380765209698896,0.0006191714010790832,0.0,0.042312939261174874,0.23734197868166296,0.00045088813168837416,0.0,0.026647941583126087,0.19105085501186456,0.00039176420237045005,0.0,0.015795437723866462,0.0853777258747326,0.000270784537133903,0.0,0.03164291306278049,0.029295432624815987,0.0009447315051590707,0.0,0.028507777633939347,0.02421122122071211,0.00035562231632687696,0.0,0.021958869620542457,0.02021074847702666,0.0005223780384011308,0.0,0.02548672672263147,0.01941625449734194,0.0004246078956210198,0.0
1,152,0.3313616276114996,0.3313616276114996,0.011528379131919602,0.0,0.3628549869961439,0.2926168471024346,0.006336642615026611,0.0,0.32138542251425606,0.2547113136684945,0.004522901213016355,0.0,0.3515736310661867,0.21563129658717847,0.007715362564218372,0.0,0.10236515749959876,0.17800651521310484,0.0021306767181457696,0.0,0.1502884822169258,0.16277667239066815,0.0022566564069685558,0.0,0.10755925176181023,0.14125575230151324,0.001920544242964558,0.0,0.051212503342662356,0.11770659123601906,0.0010824081733052902,0.0,0.03615733364631042,0.07385986178632291,0.0008741748499188503,0.0,0.036718880300158595,0.06470763689996183,0.0008676764239559657,0.0
1,158,0.5022930303966214,0.5022930303966214,0.010186505844434672,0.0,0.26455043787562865,0.35066825329322804,0.008228270443948069,0.0,0.215452876438027,0.29068241735475997,0.0053191200879934945,0.0,0.15901679280865236,0.2527240552090429,0.004182854194804488,0.0,0.08331251649582021,0.21424427819512332,0.001546941985354201,0.0,0.06971410832497209,0.14630967861081523,0.001573933287443081,0.0,0.04667008569810601,0.10260162992991716,0.0013727412502895948,0.0,0.041350025165906384,0.07280852495068262,0.0012497495346037086,0.0,0.030352092262984083,0.054036481213134265,0.0010427045304579885,0.0,0.03613313135522662,0.04355454129290477,0.0018885416495532962,0.0
