story_id,word_idx,wake_rel_1,wake_nbhd_1,wake_rel_2,wake_nbhd_2,wake_rel_3,wake_nbhd_3,wake_rel_4,wake_nbhd_4,wake_rel_5,wake_nbhd_5,wake_rel_6,wake_nbhd_6,wake_rel_7,wake_nbhd_7,wake_rel_8,wake_nbhd_8,wake_rel_9,wake_nbhd_9,wake_rel_10,wake_nbhd_10
1,212,0.4815349876880646,0.016227581915294345,0.23990270495414734,0.008068699514746376,0.29698166251182556,0.007667744004963232,0.10656652599573135,0.002777221714712882,0.14317524433135986,0.003270380623941992,0.06497715413570404,0.0015179323545655972,0.04585440456867218,0.0014887811452257696,0.026835046708583832,0.0010741223442736901,0.02965296432375908,0.001435118225671965,0.05374769866466522,0.0017394523817629154
1,224,0.5098317861557007,0.010838317822478538,0.2000216543674469,0.004968703637271346,0.11749909818172455,0.0038607076606640423,0.11246029287576675,0.0025276336020280247,0.05488741770386696,0.001022782464771322,0.043858543038368225,0.0017866007079052966,0.04519692808389664,0.0023381690052373346,0.027102436870336533,0.0010476732007333926,0.024308430030941963,0.0010379793532416775,0.041745033115148544,0.001852062070984326
1,236,0.7148573398590088,0.018840519716805178,0.4422445595264435,0.008470383653514787,0.22513990104198456,0.005110006619264338,0.16569620370864868,0.005719774343723835,0.0951753556728363,0.0025086322068475306,0.05252695828676224,0.002413564791228097,0.03470536321401596,0.0012645155809931355,0.02887963317334652,0.000823408983512638,0.027529357001185417,0.0012832625783761925,0.03667066618800163,0.0018546280094986322
1,248,0.6446976661682129,0.014585076711994546,0.38230159878730774,0.007850052328097325,0.08729717880487442,0.001370853974856238,0.017132842913269997,0.0006812427602453118,0.014920634217560291,0.00040178399033917065,0.013154380023479462,0.0011114745513872877,0.011386987753212452,0.0005414262743899477,0.017088254913687706,0.0003892093435597828,0.015894468873739243,0.0004562504408755187,0.018580816686153412,0.0008220436200833655
1,260,0.23966339230537415,0.009090428010721982,0.17077487707138062,0.00227239430913759,0.14456799626350403,0.0028817535866650945,0.0770646333694458,0.002136469213533921,0.13201653957366943,0.003752149941084946,0.08128233253955841,0.001191987487862796,0.05024460330605507,0.0010425886404308667,0.06030308082699776,0.0011379050387459212,0.04659254103899002,0.0009830611061650766,0.04291103407740593,0.0010637554572917715
1,272,0.4502871036529541,0.01304777904883178,0.21284909546375275,0.007602185149214734,0.2217150777578354,0.004755672312643159,0.17467385530471802,0.003709777810323861,0.10588205605745316,0.0018043393687896844,0.10420732200145721,0.002224384675927825,0.08971726894378662,0.0017732773556859605,0.0983663946390152,0.002394563675008968,0.10351168364286423,0.0015949979431253392,0.10124928504228592,0.00212576630368981
1,284,0.49977171421051025,0.019562616824819846,0.32827720046043396,0.011487186318870751,0.18214458227157593,0.012435982251891452,0.16659295558929443,0.002881438097310606,0.10055311769247055,0.0029000232298243994,0.08172974735498428,0.001765438881919795,0.1263875961303711,0.002821603775180621,0.15427736937999725,0.0034979998458576447,0.14395733177661896,0.0027153905792216154,0.08602316677570343,0.0014148123639054731
1,296,0.311599463224411,0.007262529093866779,0.16087475419044495,0.00291799151101418,0.08786917477846146,0.001497028905561266,0.1443181335926056,0.0036363442715460614,0.18339169025421143,0.004660397747599072,0.11275488138198853,0.002825178370797034,0.07187391072511673,0.0019239717008862143,0.08004136383533478,0.002336417813051307,0.05396251007914543,0.0019558006435238104,0.08837196975946426,0.0019304665149656563
1,308,0.3646121919155121,0.011516204044529495,0.04724075272679329,0.0009744229604832943,0.024051031097769737,0.0008636297615743159,0.022948868572711945,0.0011346204815138275,0.02114722691476345,0.0008688442668601138,0.029284795746207237,0.001160590602472673,0.020514341071248055,0.0011083733757190854,0.021679306402802467,0.001065593427097085,0.021167205646634102,0.0008551020444514175,0.014912514016032219,0.0007920945719966356
1,320,0.6372308731079102,0.015020208915002135,0.2740764021873474,0.015290564234503848,0.33802494406700134,0.00422590689525449,0.2615538239479065,0.004971668277763509,0.3837431073188782,0.01043139695729725,0.2808883786201477,0.005101238304452777,0.16122636198997498,0.002886003992253935,0.1264631599187851,0.0017863569344753396,0.12591113150119781,0.004392030711947927,0.052743952721357346,0.0016167192901415733
1,332,0.36719363927841187,0.016527523793201746,0.15737013518810272,0.005602489502364064,0.14062435925006866,0.006216688691709033,0.0694665014743805,0.0036333064745595607,0.04395484924316406,0.0023371947081847746,0.041708387434482574,0.002336877137576187,0.03354835882782936,0.0017203251287386612,0.028117980808019638,0.002086466775960393,0.026333482936024666,0.0016879158495999365,0.03788210451602936,0.0016229582597865448
1,344,0.2740752696990967,0.010246901600857637,0.239031583070755,0.007252843314834669,0.18823938071727753,0.0030287366847106295,0.14563244581222534,0.0022901979147233265,0.21645665168762207,0.005891133740836601,0.0820663794875145,0.002159252521559724,0.06896558403968811,0.0015476808789528557,0.04276518151164055,0.001122597900948137,0.029261024668812752,0.0010380038033793657,0.02847316302359104,0.0008170287792762298
1,356,0.5146820545196533,0.00858173491268245,0.2689719796180725,0.005354285658839832,0.20817837119102478,0.0034601831693838302,0.23405693471431732,0.004344009257034353,0.20854873955249786,0.0035645234979021184,0.21176448464393616,0.0039536254561356125,0.08551192283630371,0.0018985786765080093,0.07272336632013321,0.0015242569593831611,0.04247424006462097,0.0006856205446428735,0.027508879080414772,0.0003419727955910794
1,368,0.21325473487377167,0.004366413088855098,0.03251280263066292,0.0009027483086127343,0.019609281793236732,0.0006188829632509024,0.012674571014940739,0.00038400331427904203,0.010597576387226582,0.00034824219560293876,0.008425547741353512,0.0003413798613721066,0.006843321956694126,0.00020638660961992043,0.0074049970135092735,0.0002644987782363285,0.005970601923763752,0.00025689550954444384,0.005761428270488977,0.0003054365413890999
1,380,0.589078962802887,0.015379137240456272,0.18308614194393158,0.003268012337842859,0.10221755504608154,0.0025138711107637606,0.04209452494978905,0.0005919519774333503,0.028112726286053658,0.0010830888870623841,0.020758841186761856,0.0009608769656622987,0.019447801634669304,0.0008724433946608743,0.018224740400910378,0.0007192810727685135,0.015622081235051155,0.0005666015039998521,0.02644120529294014,0.0010579205668202654
1,392,0.7374561429023743,0.02091499710569058,0.4860691428184509,0.011096903330758892,0.34205788373947144,0.007856762439859291,0.06704045087099075,0.0010056484924426024,0.030697984620928764,0.0009728474662186934,0.01917867548763752,0.0005531246882103583,0.018199468031525612,0.00029252257478373225,0.01786164380609989,0.0003111962738484742,0.03308844193816185,0.0010523042493908574,0.02018558606505394,0.0003630676386840892
1,404,0.5802618861198425,0.012130231159902487,0.39361831545829773,0.005482234477079511,0.2648906409740448,0.004561059914822833,0.19820676743984222,0.0036667735078684187,0.14880779385566711,0.001673744699399116,0.10840903967618942,0.0015142403835296627,0.07815329730510712,0.0012343642761750327,0.035318877547979355,0.0006320966103904977,0.02961794286966324,0.0007037012596505119,0.03797268122434616,0.0007599467078662427
1,416,0.2767271399497986,0.010132336408637147,0.23966503143310547,0.0053124351125203514,0.1325727254152298,0.0018593824083123628,0.08190109580755234,0.0022145881200112748,0.06714048236608505,0.0012199601293934592,0.03432370722293854,0.0008585132223676859,0.02180316112935543,0.0012804536070074905,0.0392555296421051,0.0009508251620914691,0.06132302060723305,0.0020908045279106487,0.028780914843082428,0.0010762725388209662
