sid,sent,ntee9_first,ntee9_ho_first,ntee6_first,ntee9_mean,tee6_mean,surprisal,entropy,nwords,boundary_prop,surprising_prop,human_bnd
9,2,0.09302234226011935,0.10785993036546439,0.10428489841591454,0.08174273543501671,78.29474478578287,4.262337697876824,4.937174028820461,9.0,0.625,0.0,1.0
9,3,0.10923373383492811,0.12456257690752899,0.10722534749056152,0.07795488434501567,80.23553745629839,3.872681215405464,3.9988331298033395,12.0,0.5,0.0,0.0
9,4,0.1123425415495087,0.13214113107777245,0.1268764969373674,0.0819558328513475,81.18132573140878,3.977246875112707,3.774695483121005,11.0,0.5,0.25,0.0
9,5,0.07668657855807132,0.08440386146464965,0.078739400862202,0.08180211980995081,95.70193209177584,4.170596748590469,3.466382533311844,4.0,0.5,0.0,0.0
9,6,0.06490625781078986,0.07205189957381647,0.07934102720345632,0.07202884499087082,79.83405243084478,4.964733417828878,4.237356003125509,15.0,0.875,0.625,1.0
9,7,0.07555181307817486,0.09324261946041824,0.07763741483463915,0.0767824629289247,87.36032249757818,4.442864981136824,3.7203887261842428,19.0,0.625,0.125,1.0
9,8,0.07209865683434119,0.09360923722194164,0.10923261489720187,0.08023649690643282,83.6581849687292,4.350453572720289,3.48309210062027,25.0,0.75,0.625,1.0
9,9,0.09376933100779226,0.1067012512582368,0.09541673653550817,0.06781368208238893,83.96734162515939,4.367412148141547,3.822490504011512,19.0,0.625,0.625,1.0
9,10,0.07288191535373094,0.08917288181354871,0.0951552678719288,0.061127570337324036,84.1229084287027,6.054240941273747,3.4451882243156433,16.0,0.375,0.0,0.0
9,11,0.07687642668200763,0.09726689920580962,0.09606841167007306,0.06384921087268457,83.7505655852459,5.973207385341326,3.7230544884999595,15.0,0.5,0.125,0.0
9,12,0.10084137110972867,0.11928868284922577,0.1130123873530382,0.08015588016687361,80.10662466690063,3.477237118141992,3.9829560007367815,21.0,0.25,0.125,0.0
9,13,0.07867437928350586,0.09973384454111313,0.09879248530082398,0.07609506976259107,84.81423378065126,3.835487676991357,3.1022460228867,18.0,0.25,0.0,0.0
10,1,0.07970905757709183,0.09490135462008789,0.0831355015777093,0.08303531819026239,84.3400792881117,4.612706968417535,4.5312125316033,13.0,1.0,0.875,1.0
10,2,0.10326524194133582,0.1150690979754643,0.10187347529006353,0.11085034932943288,76.67753392243371,4.271887679894765,4.218469619750977,3.0,0.5,0.375,0.0
10,3,0.07097093982990514,0.06971170232602877,0.06560522801855813,0.07232083994212582,82.1875152103728,4.190963193774223,3.4242589473724365,14.0,0.5,0.25,0.0
10,4,0.06902651381833892,0.06663951048597076,0.06680141993765618,0.07892352124067235,80.77228484690623,3.3288894024832794,3.1155285462737083,12.0,0.875,0.75,1.0
10,5,0.07773551690009277,0.09487979912274608,0.09628654041093121,0.07682979412137078,83.0457078014377,2.5205727431334948,3.1193901739622416,19.0,0.875,0.375,1.0
10,6,0.09872048875011334,0.11194689889382681,0.11538397008521667,0.09284036542512226,83.83014234216974,1.7587749568315654,3.178890879337604,13.0,1.0,0.375,1.0
10,7,0.11454509739729125,0.1232747954710663,0.14805992245436989,0.08146229499016576,86.59813494118119,3.355649683911067,3.5542659897070665,13.0,0.75,0.125,1.0
10,8,0.11082359482676671,0.11891151630374716,0.14336865729651171,0.0780459790697117,85.14259757206275,3.4688902877553898,3.119792369327375,14.0,0.5,0.125,0.0
10,9,0.07434166249581875,0.0931239752903481,0.10937113466136109,0.08100976501499965,88.34747277994374,6.565554827451706,2.5147378146648407,4.0,0.375,0.25,0.0
10,10,0.07643545049386827,0.09330223963098894,0.10232853319681477,0.08162648919557304,87.91937680647035,2.8364517452298768,2.798019867390394,18.0,0.375,0.125,0.0
10,11,0.0654752080188229,0.08379103322722373,0.08488745624735564,0.08123267186609984,85.51857315659348,3.0829435251653194,2.6425265073776245,8.0,0.375,0.0,0.0
10,12,0.07555409596886718,0.09356908824513441,0.08148177737214503,0.08344602150623982,89.28432377683257,2.6123902478241634,2.6987087963806355,17.0,0.375,0.125,0.0
10,13,0.08281540150646516,0.10108429202976268,0.09755099330500264,0.07029202563158642,78.81738338507603,3.974572353065014,3.2035597413778305,8.0,0.25,0.25,0.0
11,1,0.10444617241439852,0.12288115671078566,0.12142357274395106,0.08424315112575113,86.54395963896829,4.536879190210519,2.9086535662146553,7.0,0.375,0.125,0.0
11,2,0.10997089875489077,0.12998402933701173,0.11554163842315472,0.09179713271879815,82.66716881534795,3.179490133896858,2.5899214913758137,12.0,0.75,0.5,1.0
11,3,0.1167504499613044,0.13644371193790647,0.11645996315229287,0.12173651669482494,74.18813533839659,5.44678308069706,3.6838326454162598,4.0,0.875,0.625,1.0
11,4,0.10538955294178748,0.12374448733990666,0.11142681638082308,0.09142552187717659,81.96122907434733,2.646793145187985,2.1688720258825924,16.0,0.625,0.375,1.0
11,5,0.10325189561118969,0.12615362672029554,0.11023202113787677,0.0918020829479271,88.16727933967461,3.8597032696540867,3.0024603392396654,7.0,0.125,0.125,0.0
11,6,0.11170870035639568,0.13189059636729697,0.13169336893532838,0.10299267690385548,84.65199007176415,3.1550683226022453,2.5347926550441318,9.0,0.125,0.125,0.0
11,7,0.10601564715868488,0.12425440689800646,0.12588893995257766,0.10211649450150043,84.37493822400354,2.5724294910760364,3.0471317802439444,16.0,0.125,0.0,0.0
11,8,0.09863906958388326,0.12040945952826192,0.13323532767190147,0.10456369609798041,94.43697200781564,4.929751908779144,3.2589385509490967,5.0,0.5,0.25,0.0
11,9,0.07399608874041923,0.08412904502084849,0.08630470491408,0.08781853346921355,79.93167591092335,3.6164081394672394,3.143368015686671,12.0,0.625,0.375,0.0
11,10,0.11448079590470943,0.1392851220819683,0.1286753879847855,0.10433687463801246,80.94471192147867,2.724471081386913,3.7422536719929087,11.0,0.375,0.125,0.0
11,11,0.10096442377425917,0.11872692950735575,0.09532643073775848,0.09781608771948126,84.88270165776144,2.6581396790487424,2.611768662929535,14.0,0.5,0.125,0.0
11,12,0.09087996111016197,0.1066169082325112,0.09495535898668761,0.09854833691435408,83.92764677485778,3.1558164078742266,2.9676396186862672,14.0,0.5,0.125,0.0
11,13,0.1061883371506684,0.1293924403734491,0.11989754721484606,0.09024863400520705,84.11709741858805,4.854647961529818,3.156712304462086,11.0,0.75,0.25,1.0
12,1,0.1188499451487051,0.13588079834680036,0.13221156504395787,0.09441832353388005,82.13381342659042,3.453066921234131,4.301854753494263,5.0,0.25,0.125,0.0
12,2,0.09895153121980067,0.11860307504114011,0.128316117578955,0.07648480799138059,84.61792264723276,6.684301388139526,3.8538778324921927,6.0,0.25,0.0,0.0
12,3,0.0883379947005174,0.10802452075715237,0.10411237050724352,0.08885245555483523,82.30296836945108,2.910462810712702,3.3779869219836067,17.0,0.25,0.0,0.0
12,4,0.08500327831630382,0.09199241677789234,0.09211718408076809,0.0866820875816323,85.06099626502538,3.0733304262161254,3.354162565867106,15.0,1.0,0.875,1.0
12,5,0.10563834725142336,0.11593340270071167,0.11753120540581963,0.12243935345326219,71.19058687140915,5.2741968631744385,3.971409638722738,3.0,0.25,0.0,0.0
12,6,0.06988643647672568,0.08106335832185993,0.08150226701823836,0.08567826757274201,84.00346482422465,4.083133678138256,3.6427483201026916,20.0,0.625,0.625,1.0
12,7,0.1045214366969595,0.1255880258002694,0.12823602088142258,0.09293471972825991,85.46728350422148,3.478833685318629,3.2445234855016074,12.0,0.5,0.125,0.0
12,8,0.06809450341255388,0.08722263463870004,0.08213161615942591,0.08861979255361976,80.06411057502932,3.207554456992791,3.389245943381236,13.0,0.375,0.0,0.0
12,9,0.10437830821208727,0.1152399242455232,0.10760315386530234,0.10205470266212419,81.033376997713,2.591381480296453,3.5617387771606444,15.0,0.25,0.0,0.0
