word_idx,word,start,end,final_tok,tee_k3,has_trailing_punct,surp_small,entropy_small,surp_xl
165,world,54.6141279296875,54.9741279296875,180,88.891216338377,0,0.538629196566864,4.809319496154785,3.1051321762851463
166,And,55.5841279296875,55.734127929687496,181,94.56144929077145,0,7.388552855092553,4.1286492347717285,11.717106983350574
167,uh,55.7541279296875,55.88412792968749,182,95.62330731497472,0,10.209434308323651,4.742743492126465,16.954368339751415
168,you,55.9041279296875,55.99412792968749,183,113.78974099277181,0,4.8713851960485375,3.857006788253784,7.6104396726704735
169,know,55.9741279296875,56.094127929687495,184,87.85732044995228,0,1.436955463881719,4.237750053405762,0.12017886977145964
170,I,56.1141279296875,56.17412792968749,185,105.82969002511528,0,2.3163263193664276,4.2860307693481445,1.89877513117537
171,know,56.1941279296875,56.3341279296875,186,69.24088102713664,0,7.0730396751950755,4.440122604370117,8.083947178656
172,a,56.2941279296875,56.4041279296875,187,62.50640464711027,0,5.8762942715826005,3.0965735912323,4.243581002160475
173,little,56.3641279296875,56.56412792968749,188,76.06193791696265,0,4.176466593527445,1.3943294286727905,4.679645665474807
174,bit,56.5841279296875,56.664127929687496,189,73.27625730058251,0,0.26083742293758466,2.605635643005371,1.3666898834575132
175,about,56.7241279296875,56.99412792968749,190,97.05484782920023,0,1.529048217817783,5.275740623474121,0.6857918984090654
176,monkey,57.0141279296875,57.374127929687496,191,93.45021003675078,0,6.325951855361259,6.03501033782959,6.3345387671527975
177,monkey,57.4341279296875,57.67412792968749,192,62.56737480560613,0,9.372103751929101,5.785560607910156,11.116845509583772
178,etiquette,57.7141279296875,58.304127929687496,193,116.91775053364546,0,12.080765837541612,4.926530361175537,15.34917900366879
179,and,58.304127929687496,58.5741279296875,194,96.80450320906269,0,2.911981351323731,5.078394412994385,5.585766525151292
180,showing,58.6141279296875,58.874127929687496,195,89.16014176209285,0,13.22032838560341,4.493040084838867,17.885912320534114
181,your,58.914127929687496,59.024127929687495,196,88.51103681274587,0,5.216039460273511,6.12882661819458,5.972740390687537
182,teeth,59.2941279296875,59.664127929687496,197,90.85182505091042,0,6.540533920912182,4.802179336547852,6.209925053967753
183,not,59.664127929687496,59.804127929687496,198,96.52763101490548,0,9.038480110965166,5.252532005310059,10.302201493386576
184,to,59.804127929687496,59.9041279296875,199,79.86034248342169,0,3.845182604545848,5.0390825271606445,2.3722118699158616
185,show,59.92412792968749,60.13412792968749,200,88.57907618556143,0,6.289794910774465,2.691495895385742,6.515873668261252
186,your,60.13412792968749,60.2241279296875,201,83.93771339423262,0,0.8110183286997704,2.54710054397583,0.8489913642052194
187,teeth,60.2241279296875,60.49412792968749,202,85.86408343434768,0,0.6132975712264255,4.986369609832764,0.9394755333511393
188,not,60.49412792968749,60.6441279296875,203,97.9610064470472,0,7.220941315284073,1.2809579372406006,6.072303828235418
189,to,60.6441279296875,60.734127929687496,204,78.42322222346445,0,0.24580742912205664,3.9974758625030518,0.10692969752564851
190,stare,60.734127929687496,60.99412792968749,205,101.47373423917361,0,9.762814626089833,2.705381155014038,10.279182643507388
191,them,61.0141279296875,61.1141279296875,206,89.68505478268989,0,9.981865488840775,4.0217108726501465,10.92026498728703
192,in,61.1141279296875,61.204127929687495,207,84.01696714435943,0,3.634625620955718,1.1617896556854248,2.5318855112415424
193,the,61.204127929687495,61.2641279296875,208,66.71772429978478,0,0.26203474465506016,1.4713447093963623,0.11179725838754918
194,face,61.2841279296875,61.804127929687496,209,87.87095501385593,0,1.0193042813852566,4.815672874450684,1.790383439699813
195,Yeah,62.2841279296875,62.56412792968749,210,103.0322279966463,0,8.668661689231248,4.367681980133057,8.194629532825768
196,I,62.5441279296875,62.6141279296875,211,92.89209705908192,0,2.68664589854496,4.296461582183838,2.461179145502596
197,this,62.7941279296875,62.9441279296875,212,90.75039031741296,0,12.045479125168185,4.149761199951172,13.932698822500615
198,is,62.984127929687496,63.0841279296875,213,82.04501881024602,0,1.6325757542444137,5.068346977233887,1.7446215763193282
199,this,63.1041279296875,63.2841279296875,214,62.66730340228782,0,8.029926379094018,5.170336723327637,8.754943230509674
200,is,63.2841279296875,63.3641279296875,215,44.50769283486735,0,2.0834936268885946,4.506803035736084,1.0656141526792793
201,one,63.4041279296875,63.524127929687495,216,56.101476752444036,0,6.165741072984708,1.4591686725616455,7.438855622551122
